timestamp,power_in_watts,step
1736811772.3540015,70.653,idle
1736811772.356076,70.653,idle
1736811772.3581512,70.653,idle
1736811772.3602264,70.653,idle
1736811772.362316,70.653,idle
1736811772.3644052,70.653,idle
1736811772.366491,70.653,idle
1736811772.3685696,70.653,idle
1736811772.3706472,70.653,idle
1736811772.372725,70.653,idle
1736811772.3748016,70.653,idle
1736811772.3768828,77.929,idle
1736811772.378967,77.929,idle
1736811772.381051,77.929,idle
1736811772.383139,77.929,idle
1736811772.3852046,77.929,idle
1736811772.3872714,77.929,idle
1736811772.3893402,77.929,idle
1736811772.3914068,77.929,idle
1736811772.393471,77.929,idle
1736811772.395537,77.929,idle
1736811772.3976011,77.929,idle
1736811772.399665,77.929,idle
1736811772.401827,77.929,idle
1736811772.4038978,77.929,idle
1736811772.4059784,77.929,idle
1736811772.408058,77.929,idle
1736811772.4101434,77.929,idle
1736811772.412232,77.929,idle
1736811772.4143589,77.929,idle
1736811772.4164414,77.929,idle
1736811772.4185195,77.929,idle
1736811772.4206076,77.929,idle
1736811772.4227,77.929,idle
1736811772.4247787,77.929,idle
1736811772.4268556,77.929,idle
1736811772.4289389,77.929,idle
1736811772.4310453,77.929,idle
1736811772.4331791,77.929,idle
1736811772.4352517,77.929,idle
1736811772.4373157,77.929,idle
1736811772.4393969,77.929,idle
1736811772.4414694,77.929,idle
1736811772.4435327,77.929,idle
1736811772.445603,77.929,idle
1736811772.4478211,77.929,idle
1736811772.4499066,77.929,idle
1736811772.451987,77.929,idle
1736811772.4540672,77.929,idle
1736811772.4561503,77.929,idle
1736811772.4582288,77.929,idle
1736811772.4603057,77.929,idle
1736811772.4623988,77.929,idle
1736811772.4644763,77.929,idle
1736811772.4665537,77.929,idle
1736811772.4686284,77.929,idle
1736811772.470708,77.929,idle
1736811772.472792,77.929,idle
1736811772.4748683,77.929,idle
1736811772.4769433,85.525,idle
1736811772.4790187,85.525,idle
1736811772.481094,85.525,idle
1736811772.4831674,85.525,idle
1736811772.485243,85.525,idle
1736811772.4873242,85.525,idle
1736811772.4894006,85.525,idle
1736811772.4914804,85.525,idle
1736811772.4935615,85.525,idle
1736811772.49564,85.525,idle
1736811772.497717,85.525,idle
1736811772.499793,85.525,idle
1736811772.50187,85.525,idle
1736811772.503954,85.525,idle
1736811772.5060325,85.525,idle
1736811772.5081086,85.525,idle
1736811772.510185,85.525,idle
1736811772.5122647,85.525,idle
1736811772.514343,85.525,idle
1736811772.516418,85.525,idle
1736811772.518494,85.525,idle
1736811772.520571,85.525,idle
1736811772.5226457,85.525,idle
1736811772.5247223,85.525,idle
1736811772.5268035,85.525,idle
1736811772.528885,85.525,idle
1736811772.530968,85.525,idle
1736811772.5330472,85.525,idle
1736811772.5350783,85.525,idle
1736811772.5371542,85.525,idle
1736811772.5392294,85.525,idle
1736811772.5413067,85.525,idle
1736811772.5433886,85.525,idle
1736811772.5454636,85.525,idle
1736811772.5475397,85.525,idle
1736811772.5496154,85.525,idle
1736811772.551695,85.525,idle
1736811772.5537722,85.525,idle
1736811772.5558453,85.525,idle
1736811772.5579212,85.525,idle
1736811772.5599945,85.525,idle
1736811772.562069,85.525,idle
1736811772.5641458,85.525,idle
1736811772.5662286,85.525,idle
1736811772.5683064,85.525,idle
1736811772.5703893,85.525,idle
1736811772.5724704,85.525,idle
1736811772.5745523,85.525,idle
1736811772.5766284,94.988,idle
1736811772.578707,94.988,idle
1736811772.5807855,94.988,idle
1736811772.5828629,94.988,idle
1736811772.5849392,94.988,idle
1736811772.587013,94.988,idle
1736811772.589089,94.988,idle
1736811772.5911682,94.988,idle
1736811772.5932484,94.988,idle
1736811772.5953236,94.988,idle
1736811772.5973978,94.988,idle
1736811772.599471,94.988,idle
1736811772.6016412,94.988,idle
1736811772.6037233,94.988,idle
1736811772.6058018,94.988,idle
1736811772.6078825,94.988,idle
1736811772.6099606,94.988,idle
1736811772.612048,94.988,idle
1736811772.614123,94.988,idle
1736811772.6161983,94.988,idle
1736811772.6182735,94.988,idle
1736811772.6203494,94.988,idle
1736811772.6224277,94.988,idle
1736811772.6245017,94.988,idle
1736811772.626579,94.988,idle
1736811772.6286595,94.988,idle
1736811772.6307354,94.988,idle
1736811772.632967,94.988,idle
1736811772.6350436,94.988,idle
1736811772.6371202,94.988,idle
1736811772.639198,94.988,idle
1736811772.6412764,94.988,idle
1736811772.6433558,94.988,idle
1736811772.6455574,94.988,idle
1736811772.647647,94.988,idle
1736811772.6497805,94.988,idle
1736811772.6518705,94.988,idle
1736811772.6540809,94.988,idle
1736811772.656204,94.988,idle
1736811772.6582844,94.988,idle
1736811772.6603608,94.988,idle
1736811772.6624377,94.988,idle
1736811772.664512,94.988,idle
1736811772.6665862,94.988,idle
1736811772.6686633,94.988,idle
1736811772.6707368,94.988,idle
1736811772.6728115,94.988,idle
1736811772.674885,94.988,idle
1736811772.6769586,94.988,idle
1736811772.679033,104.033,idle
1736811772.6811097,104.033,idle
1736811772.6831872,104.033,idle
1736811772.685264,104.033,idle
1736811772.6873465,104.033,idle
1736811772.6894248,104.033,idle
1736811772.6915028,104.033,idle
1736811772.6935794,104.033,idle
1736811772.6956582,104.033,idle
1736811772.697734,104.033,idle
1736811772.6998136,104.033,idle
1736811772.7018878,104.033,idle
1736811772.703962,104.033,idle
1736811772.7060356,104.033,idle
1736811772.7081125,104.033,idle
1736811772.7101872,104.033,idle
1736811772.712261,104.033,idle
1736811772.714335,104.033,idle
1736811772.7164102,104.033,idle
1736811772.7184858,104.033,idle
1736811772.720562,104.033,idle
1736811772.722675,104.033,idle
1736811772.7247603,104.033,idle
1736811772.7268436,104.033,idle
1736811772.728923,104.033,idle
1736811772.731001,104.033,idle
1736811772.733075,104.033,idle
1736811772.7351477,104.033,idle
1736811772.7372234,104.033,idle
1736811772.7393022,104.033,idle
1736811772.741377,104.033,idle
1736811772.7434514,104.033,idle
1736811772.7455273,104.033,idle
1736811772.7476125,104.033,idle
1736811772.749729,104.033,idle
1736811772.7517965,104.033,idle
1736811772.753864,104.033,idle
1736811772.7559342,104.033,idle
1736811772.7580078,104.033,idle
1736811772.7600904,104.033,idle
1736811772.7621903,104.033,idle
1736811772.7642772,104.033,idle
1736811772.766366,104.033,idle
1736811772.768444,104.033,idle
1736811772.7705226,104.033,idle
1736811772.7726026,104.033,idle
1736811772.7746787,104.033,idle
1736811772.7767556,110.959,idle
1736811772.778834,110.959,idle
1736811772.7809124,110.959,idle
1736811772.7829866,110.959,idle
1736811772.785082,110.959,idle
1736811772.7872045,110.959,idle
1736811772.789276,110.959,idle
1736811772.7913408,110.959,idle
1736811772.7934046,110.959,idle
1736811772.7954702,110.959,idle
1736811772.7975376,110.959,idle
1736811772.799609,110.959,idle
1736811772.8018217,110.959,idle
1736811772.8039193,110.959,idle
1736811772.806002,110.959,idle
1736811772.808077,110.959,idle
1736811772.8101509,110.959,idle
1736811772.8122263,110.959,idle
1736811772.8143046,110.959,idle
1736811772.816379,110.959,idle
1736811772.8184562,110.959,idle
1736811772.820533,110.959,idle
1736811772.822607,110.959,idle
1736811772.8247042,110.959,idle
1736811772.8268309,110.959,idle
1736811772.8289187,110.959,idle
1736811772.830981,110.959,idle
1736811772.8330443,110.959,idle
1736811772.835076,110.959,idle
1736811772.8371432,110.959,idle
1736811772.8392136,110.959,idle
1736811772.8412905,110.959,idle
1736811772.843366,110.959,idle
1736811772.8454485,110.959,idle
1736811772.847526,110.959,idle
1736811772.8496022,110.959,idle
1736811772.851679,110.959,idle
1736811772.853753,110.959,idle
1736811772.855828,110.959,idle
1736811772.857942,110.959,idle
1736811772.8600166,110.959,idle
1736811772.8620894,110.959,idle
1736811772.864177,110.959,idle
1736811772.8662906,110.959,idle
1736811772.8683832,110.959,idle
1736811772.8704453,110.959,idle
1736811772.8725076,110.959,idle
1736811772.8745725,110.959,idle
1736811772.8766406,110.959,idle
1736811772.8787105,146.968,idle
1736811772.880787,146.968,idle
1736811772.882866,146.968,idle
1736811772.8849576,146.968,idle
1736811772.8870363,146.968,idle
1736811772.889112,146.968,idle
1736811772.891189,146.968,idle
1736811772.8932977,146.968,idle
1736811772.8954475,146.968,idle
1736811772.8975227,146.968,idle
1736811772.8996017,146.968,idle
1736811772.901678,146.968,idle
1736811772.903752,146.968,idle
1736811772.905838,146.968,idle
1736811772.9079406,146.968,idle
1736811772.910021,146.968,idle
1736811772.9120862,146.968,idle
1736811772.9141483,146.968,idle
1736811772.9162126,146.968,idle
1736811772.9182785,146.968,idle
1736811772.9203486,146.968,idle
1736811772.9224234,146.968,idle
1736811772.9245434,146.968,idle
1736811772.9266758,146.968,idle
1736811772.9289367,146.968,idle
1736811772.9310255,146.968,idle
1736811772.9331048,146.968,idle
1736811772.935182,146.968,idle
1736811772.9372554,146.968,idle
1736811772.939358,146.968,idle
1736811772.9414363,146.968,idle
1736811772.94351,146.968,idle
1736811772.9456005,146.968,idle
1736811772.9477112,146.968,idle
1736811772.9497886,146.968,idle
1736811772.9518514,146.968,idle
1736811772.953913,146.968,idle
1736811772.955977,146.968,idle
1736811772.958042,146.968,idle
1736811772.9601142,146.968,idle
1736811772.962196,146.968,idle
1736811772.9642737,146.968,idle
1736811772.9663558,146.968,idle
1736811772.9684346,146.968,idle
1736811772.9705117,146.968,idle
1736811772.9725862,146.968,idle
1736811772.9746606,146.968,idle
1736811772.9767375,159.433,idle
1736811772.9788177,159.433,idle
1736811772.9808922,159.433,idle
1736811772.982966,159.433,idle
1736811772.9850514,159.433,idle
1736811772.9871514,159.433,idle
1736811772.9892251,159.433,idle
1736811772.9912906,159.433,idle
1736811772.9933524,159.433,idle
1736811772.995416,159.433,idle
1736811772.9974802,159.433,idle
1736811772.99955,159.433,idle
1736811773.0016544,159.433,idle
1736811773.003744,159.433,idle
1736811773.0058277,159.433,idle
1736811773.007905,159.433,idle
1736811773.009981,159.433,idle
1736811773.0120568,159.433,idle
1736811773.0141325,159.433,idle
1736811773.0162067,159.433,idle
1736811773.0182817,159.433,idle
1736811773.020354,159.433,idle
1736811773.0224783,159.433,idle
1736811773.0246055,159.433,idle
1736811773.026706,159.433,idle
1736811773.0287704,159.433,idle
1736811773.030834,159.433,idle
1736811773.032899,159.433,idle
1736811773.0349655,159.433,idle
1736811773.0370357,159.433,idle
1736811773.03908,159.433,idle
1736811773.0411582,159.433,idle
1736811773.0432415,159.433,idle
1736811773.0453234,159.433,idle
1736811773.047403,159.433,idle
1736811773.0494835,159.433,idle
1736811773.0515587,159.433,idle
1736811773.0536325,159.433,idle
1736811773.0557053,159.433,idle
1736811773.0577805,159.433,idle
1736811773.059853,159.433,idle
1736811773.0619342,159.433,idle
1736811773.064026,159.433,idle
1736811773.0661075,159.433,idle
1736811773.068172,159.433,idle
1736811773.070236,159.433,idle
1736811773.0723014,159.433,idle
1736811773.074369,159.433,idle
1736811773.0764391,175.149,idle
1736811773.0785162,175.149,idle
1736811773.0805922,175.149,idle
1736811773.0826762,175.149,idle
1736811773.084755,175.149,idle
1736811773.0868309,175.149,idle
1736811773.0889044,175.149,idle
1736811773.0909772,175.149,idle
1736811773.093052,175.149,idle
1736811773.0951276,175.149,idle
1736811773.097202,175.149,idle
1736811773.0992754,175.149,idle
1736811773.101365,175.149,idle
1736811773.1034708,175.149,idle
1736811773.1055477,175.149,idle
1736811773.1076117,175.149,idle
1736811773.1096754,175.149,idle
1736811773.1117415,175.149,idle
1736811773.113809,175.149,idle
1736811773.1158836,175.149,idle
1736811773.1179645,175.149,idle
1736811773.1200435,175.149,idle
1736811773.1221268,175.149,idle
1736811773.1242063,175.149,idle
1736811773.1262844,175.149,idle
1736811773.128359,175.149,idle
1736811773.1304364,175.149,idle
1736811773.132518,175.149,idle
1736811773.1345975,175.149,idle
1736811773.1366894,175.149,idle
1736811773.138859,175.149,idle
1736811773.1409528,175.149,idle
1736811773.1430886,175.149,idle
1736811773.1451807,175.149,idle
1736811773.1472435,175.149,idle
1736811773.1493063,175.149,idle
1736811773.1513712,175.149,idle
1736811773.153441,175.149,idle
1736811773.1555152,175.149,idle
1736811773.1575952,175.149,idle
1736811773.159673,175.149,idle
1736811773.1617568,175.149,idle
1736811773.163905,175.149,idle
1736811773.165989,175.149,idle
1736811773.1680677,175.149,idle
1736811773.1701417,175.149,idle
1736811773.172217,175.149,idle
1736811773.174296,175.149,idle
1736811773.1763718,175.149,idle
1736811773.1784456,175.149,idle
1736811773.180537,175.149,idle
1736811773.1826458,187.928,idle
1736811773.1847167,187.928,idle
1736811773.1867783,187.928,idle
1736811773.1888416,187.928,idle
1736811773.190905,187.928,idle
1736811773.1929712,187.928,idle
1736811773.1950395,187.928,idle
1736811773.1971135,187.928,idle
1736811773.199191,187.928,idle
1736811773.201274,187.928,idle
1736811773.203353,187.928,idle
1736811773.205469,187.928,idle
1736811773.2075443,187.928,idle
1736811773.2096193,187.928,idle
1736811773.211693,187.928,idle
1736811773.2137716,187.928,idle
1736811773.2158482,187.928,idle
1736811773.2179224,187.928,idle
1736811773.2200158,187.928,idle
1736811773.222137,187.928,idle
1736811773.2242076,187.928,idle
1736811773.226271,187.928,idle
1736811773.2283363,187.928,idle
1736811773.2304022,187.928,idle
1736811773.232471,187.928,idle
1736811773.2345426,187.928,idle
1736811773.2367728,187.928,idle
1736811773.2388642,187.928,idle
1736811773.2409456,187.928,idle
1736811773.2430265,187.928,idle
1736811773.2451062,187.928,idle
1736811773.2471814,187.928,idle
1736811773.249256,187.928,idle
1736811773.2513487,187.928,idle
1736811773.2535255,187.928,idle
1736811773.2556858,187.928,idle
1736811773.257904,187.928,idle
1736811773.260014,187.928,idle
1736811773.2621365,187.928,idle
1736811773.264204,187.928,idle
1736811773.2662668,187.928,idle
1736811773.2683313,187.928,idle
1736811773.270396,187.928,idle
1736811773.2724676,187.928,idle
1736811773.2745464,187.928,idle
1736811773.2766235,204.428,idle
1736811773.2787046,204.428,idle
1736811773.280789,204.428,idle
1736811773.2828655,204.428,idle
1736811773.284943,204.428,idle
1736811773.2870195,204.428,idle
1736811773.289097,204.428,idle
1736811773.2911737,204.428,idle
1736811773.2932467,204.428,idle
1736811773.2953186,204.428,idle
1736811773.2973945,204.428,idle
1736811773.299488,204.428,idle
1736811773.3016112,204.428,idle
1736811773.3036802,204.428,idle
1736811773.3057442,204.428,idle
1736811773.3078084,204.428,idle
1736811773.3098738,204.428,idle
1736811773.3119729,204.428,idle
1736811773.314047,204.428,idle
1736811773.316125,204.428,idle
1736811773.3182106,204.428,idle
1736811773.320294,204.428,idle
1736811773.3223767,204.428,idle
1736811773.324455,204.428,idle
1736811773.326531,204.428,idle
1736811773.3286047,204.428,idle
1736811773.330688,204.428,idle
1736811773.332767,204.428,idle
1736811773.3348427,204.428,idle
1736811773.33692,204.428,idle
1736811773.339017,204.428,idle
1736811773.3411188,204.428,idle
1736811773.3431878,204.428,idle
1736811773.3452497,204.428,idle
1736811773.3473127,204.428,idle
1736811773.349399,204.428,idle
1736811773.351516,204.428,idle
1736811773.3535988,204.428,idle
1736811773.355682,204.428,idle
1736811773.3577693,204.428,idle
1736811773.3598382,204.428,idle
1736811773.3619046,204.428,idle
1736811773.36397,204.428,idle
1736811773.3660324,204.428,idle
1736811773.3681,204.428,idle
1736811773.370168,204.428,idle
1736811773.3722358,204.428,idle
1736811773.3743043,204.428,idle
1736811773.3763783,204.428,idle
1736811773.3784592,204.428,idle
1736811773.3805344,204.428,idle
1736811773.3826084,213.298,idle
1736811773.384683,213.298,idle
1736811773.386758,213.298,idle
1736811773.3888369,213.298,idle
1736811773.39093,213.298,idle
1736811773.3930137,213.298,idle
1736811773.395094,213.298,idle
1736811773.3971972,213.298,idle
1736811773.3992765,213.298,idle
1736811773.401355,213.298,idle
1736811773.403443,213.298,idle
1736811773.4055252,213.298,idle
1736811773.4076087,213.298,idle
1736811773.409695,213.298,idle
1736811773.411782,213.298,idle
1736811773.4138467,213.298,idle
1736811773.4159136,213.298,idle
1736811773.4179826,213.298,idle
1736811773.4200475,213.298,idle
1736811773.422111,213.298,idle
1736811773.4241748,213.298,idle
1736811773.4262393,213.298,idle
1736811773.4283032,213.298,idle
1736811773.4303772,213.298,idle
1736811773.43246,213.298,idle
1736811773.434535,213.298,idle
1736811773.4366343,213.298,idle
1736811773.4387295,213.298,idle
1736811773.440827,213.298,idle
1736811773.4429147,213.298,idle
1736811773.444999,213.298,idle
1736811773.447103,213.298,idle
1736811773.4492154,213.298,idle
1736811773.4513006,213.298,idle
1736811773.4533854,213.298,idle
1736811773.4554722,213.298,idle
1736811773.4575598,213.298,idle
1736811773.4596438,213.298,idle
1736811773.4617286,213.298,idle
1736811773.4638133,213.298,idle
1736811773.4659011,213.298,idle
1736811773.4679902,213.298,idle
1736811773.4700754,213.298,idle
1736811773.4721618,213.298,idle
1736811773.474246,213.298,idle
1736811773.4763422,213.298,idle
1736811773.4784484,213.298,idle
1736811773.480537,213.298,idle
1736811773.482617,220.848,idle
1736811773.4847002,220.848,idle
1736811773.4867818,220.848,idle
1736811773.4888642,220.848,idle
1736811773.4909456,220.848,idle
1736811773.4930253,220.848,idle
1736811773.495081,220.848,idle
1736811773.4971545,220.848,idle
1736811773.499218,220.848,idle
1736811773.5012798,220.848,idle
1736811773.5033438,220.848,idle
1736811773.5054088,220.848,idle
1736811773.507478,220.848,idle
1736811773.509555,220.848,idle
1736811773.5116358,220.848,idle
1736811773.5137167,220.848,idle
1736811773.5157993,220.848,idle
1736811773.5178916,220.848,idle
1736811773.5200243,220.848,idle
1736811773.5221033,220.848,idle
1736811773.5241785,220.848,idle
1736811773.5262544,220.848,idle
1736811773.5283327,220.848,idle
1736811773.5304074,220.848,idle
1736811773.532487,220.848,idle
1736811773.534584,220.848,idle
1736811773.5366924,220.848,idle
1736811773.538765,220.848,idle
1736811773.540828,220.848,idle
1736811773.5428925,220.848,idle
1736811773.5449607,220.848,idle
1736811773.547032,220.848,idle
1736811773.5491085,220.848,idle
1736811773.5511875,220.848,idle
1736811773.5532706,220.848,idle
1736811773.5553508,220.848,idle
1736811773.5574296,220.848,idle
1736811773.5595047,220.848,idle
1736811773.5615785,220.848,idle
1736811773.5636518,220.848,idle
1736811773.5657432,220.848,idle
1736811773.5678196,220.848,idle
1736811773.5698934,220.848,idle
1736811773.5719843,220.848,idle
1736811773.574098,220.848,idle
1736811773.576172,220.848,idle
1736811773.578235,220.848,idle
1736811773.5803003,220.848,idle
1736811773.5823677,220.848,idle
1736811773.5844378,224.678,idle
1736811773.5865128,224.678,idle
1736811773.5885887,224.678,idle
1736811773.590666,224.678,idle
1736811773.592749,224.678,idle
1736811773.5948288,224.678,idle
1736811773.5969083,224.678,idle
1736811773.5989816,224.678,idle
1736811773.6010582,224.678,idle
1736811773.603141,224.678,idle
1736811773.6052191,224.678,idle
1736811773.6072943,224.678,idle
1736811773.6093688,224.678,idle
1736811773.6114657,224.678,idle
1736811773.6135893,224.678,idle
1736811773.615656,224.678,idle
1736811773.6177216,224.678,idle
1736811773.619787,224.678,idle
1736811773.6218565,224.678,idle
1736811773.6239274,224.678,idle
1736811773.6260045,224.678,idle
1736811773.6280828,224.678,idle
1736811773.6301727,224.678,idle
1736811773.6324306,224.678,idle
1736811773.6345367,224.678,idle
1736811773.6366527,224.678,idle
1736811773.6387403,224.678,idle
1736811773.6408195,224.678,idle
1736811773.64299,224.678,idle
1736811773.6450722,224.678,idle
1736811773.6471517,224.678,idle
1736811773.6492326,224.678,idle
1736811773.651311,224.678,idle
1736811773.6533806,224.678,idle
1736811773.6554425,224.678,idle
1736811773.6575072,224.678,idle
1736811773.659574,224.678,idle
1736811773.6616445,224.678,idle
1736811773.6637156,224.678,idle
1736811773.665787,224.678,idle
1736811773.6678991,224.678,idle
1736811773.669982,224.678,idle
1736811773.672062,224.678,idle
1736811773.6741395,224.678,idle
1736811773.676215,224.678,idle
1736811773.67829,224.678,idle
1736811773.680364,224.678,idle
1736811773.682438,225.786,idle
1736811773.6845143,225.786,idle
1736811773.6865897,225.786,idle
1736811773.6886652,225.786,idle
1736811773.6907425,225.786,idle
1736811773.692816,225.786,idle
1736811773.6948917,225.786,idle
1736811773.6969657,225.786,idle
1736811773.6990397,225.786,idle
1736811773.7011158,225.786,idle
1736811773.7031949,225.786,idle
1736811773.705274,225.786,idle
1736811773.7073646,225.786,idle
1736811773.7094526,225.786,idle
1736811773.7115338,225.786,idle
1736811773.713613,225.786,idle
1736811773.7156918,225.786,idle
1736811773.7177668,225.786,idle
1736811773.7198446,225.786,idle
1736811773.7219214,225.786,idle
1736811773.7239976,225.786,idle
1736811773.7260723,225.786,idle
1736811773.7281492,225.786,idle
1736811773.7302244,225.786,idle
1736811773.7323017,225.786,idle
1736811773.734377,225.786,idle
1736811773.736452,225.786,idle
1736811773.7385285,225.786,idle
1736811773.7406034,225.786,idle
1736811773.742681,225.786,idle
1736811773.744785,225.786,idle
1736811773.746884,225.786,idle
1736811773.7491517,225.786,idle
1736811773.7512422,225.786,idle
1736811773.753322,225.786,idle
1736811773.7554014,225.786,idle
1736811773.7574787,225.786,idle
1736811773.7595546,225.786,idle
1736811773.7616289,225.786,idle
1736811773.7637062,225.786,idle
1736811773.7657814,225.786,idle
1736811773.767856,225.786,idle
1736811773.76993,225.786,idle
1736811773.7720065,225.786,idle
1736811773.774079,225.786,idle
1736811773.776153,225.786,idle
1736811773.7782297,225.786,idle
1736811773.780303,225.786,idle
1736811773.7823782,225.786,idle
1736811773.784467,225.196,idle
1736811773.7865472,225.196,idle
1736811773.7886264,225.196,idle
1736811773.7907069,225.196,idle
1736811773.7927852,225.196,idle
1736811773.7948604,225.196,idle
1736811773.7969346,225.196,idle
1736811773.799011,225.196,idle
1736811773.801085,225.196,idle
1736811773.8031616,225.196,idle
1736811773.8052366,225.196,idle
1736811773.8073106,225.196,idle
1736811773.80939,225.196,idle
1736811773.811467,225.196,idle
1736811773.813541,225.196,idle
1736811773.815616,225.196,idle
1736811773.8176897,225.196,idle
1736811773.8197637,225.196,idle
1736811773.821838,225.196,idle
1736811773.823915,225.196,idle
1736811773.8259912,225.196,idle
1736811773.8280966,225.196,idle
1736811773.8301866,225.196,idle
1736811773.8322675,225.196,idle
1736811773.834347,225.196,idle
1736811773.836433,225.196,idle
1736811773.8385074,225.196,idle
1736811773.840583,225.196,idle
1736811773.8426588,225.196,idle
1736811773.8447328,225.196,idle
1736811773.8468063,225.196,idle
1736811773.848884,225.196,idle
1736811773.8509674,225.196,idle
1736811773.8530433,225.196,idle
1736811773.8550773,225.196,idle
1736811773.8571525,225.196,idle
1736811773.8592267,225.196,idle
1736811773.8613248,225.196,idle
1736811773.8634062,225.196,idle
1736811773.8654816,225.196,idle
1736811773.8675745,225.196,idle
1736811773.869694,225.196,idle
1736811773.871777,225.196,idle
1736811773.8738694,225.196,idle
1736811773.8759477,225.196,idle
1736811773.8780298,225.196,idle
1736811773.8801153,225.196,idle
1736811773.882204,225.196,idle
1736811773.884269,225.196,idle
1736811773.8863337,225.196,idle
1736811773.888402,225.196,idle
1736811773.8904672,226.216,idle
1736811773.892532,226.216,idle
1736811773.894596,226.216,idle
1736811773.8966594,226.216,idle
1736811773.898724,226.216,idle
1736811773.9007957,226.216,idle
1736811773.9028745,226.216,idle
1736811773.9049883,226.216,idle
1736811773.90708,226.216,idle
1736811773.909162,226.216,idle
1736811773.9112554,226.216,idle
1736811773.91336,226.216,idle
1736811773.9154434,226.216,idle
1736811773.9175284,226.216,idle
1736811773.9196131,226.216,idle
1736811773.9217024,226.216,idle
1736811773.9237678,226.216,idle
1736811773.9258337,226.216,idle
1736811773.927899,226.216,idle
1736811773.9299643,226.216,idle
1736811773.9320288,226.216,idle
1736811773.9340923,226.216,idle
1736811773.9361558,226.216,idle
1736811773.9382195,226.216,idle
1736811773.9402912,226.216,idle
1736811773.9423723,226.216,idle
1736811773.9444451,226.216,idle
1736811773.946532,226.216,idle
1736811773.9486058,226.216,idle
1736811773.9506931,226.216,idle
1736811773.9527738,226.216,idle
1736811773.9548526,226.216,idle
1736811773.9569335,226.216,idle
1736811773.959039,226.216,idle
1736811773.961131,226.216,idle
1736811773.9631977,226.216,idle
