time,G_grid,W_grid,P_grid,R_grid,G_solar,W_solar,P_solar,R_solar,D_dc,D_grid,GPU_power,operations,job_completion,total_job_completion,minimum_cost
35,35.40299999999999,0.0,35.40299999999999,0.0,214.597,0.0,214.597,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
36,52.471000000000004,0.0,52.471000000000004,0.0,197.529,0.0,197.529,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
37,98.519,0.0,98.519,0.0,151.481,0.0,151.481,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
38,166.219,0.0,166.219,0.0,83.781,0.0,83.781,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
39,238.36,0.0,238.36,0.0,11.64,0.0,11.64,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
40,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
41,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
42,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
43,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
44,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
45,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
46,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
47,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
48,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
49,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
50,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
51,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
52,250.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
53,500.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
54,276.125,0.0,250.0,26.125,0.0,0.0,0.0,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
55,28.46449374999999,0.0,28.46449374999999,0.0,0.0,0.0,0.0,0.0,246.1505625,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
56,52.97300000000001,0.0,52.97300000000001,0.0,197.027,0.0,197.027,0.0,0.0,0.0,250.0,['Process 6 is executed'],0.045454545454545456,100.00%,1509.12
