time,G_grid,W_grid,P_grid,R_grid,G_solar,W_solar,P_solar,R_solar,D_dc,D_grid,GPU_power,operations,job_completion,total_job_completion,minimum_cost
8,319.2459999999994,0.0,319.2459999999994,0.0,0.754,0.0,0.754,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$2.08
9,318.482,0.0,318.482,0.0,1.518,0.0,1.518,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$2.08
10,310.362,0.0,310.362,0.0,9.638,0.0,9.638,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$2.08
11,270.242,0.0,270.242,0.0,49.758,0.0,49.758,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$2.08
12,304.004,0.0,304.004,0.0,15.996,0.0,15.996,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$2.08
13,299.561,0.0,299.561,0.0,20.439,0.0,20.439,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$2.08
14,317.016,0.0,317.016,0.0,2.984,0.0,2.984,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$2.08
15,315.061,0.0,315.061,0.0,4.939,0.0,4.939,0.0,0.0,0.0,320.0,['Process 2 is executed'],0.048,100.00%,$2.08
16,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 3 is executed'],0.054,100.00%,$2.08
17,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,100.00%,$2.08
18,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,100.00%,$2.08
19,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,100.00%,$2.08
20,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,100.00%,$2.08
21,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,100.00%,$2.08
22,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 5 is executed'],0.064,100.00%,$2.08
23,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 6 is executed'],0.068,100.00%,$2.08
24,320.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,['Process 6 is executed'],0.068,100.00%,$2.08
